fuelType,rating,renterTripsTaken,reviewCount,location.city,location.latitude,location.longitude,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
2,4.96,97,89,489,25.798995,-80.260747,9,637495,35,37,32,0,2019
2,4.81,147,127,489,25.799226,-80.261384,9,637495,40,37,32,0,2018
2,4.8,92,75,489,25.799299,-80.261106,9,637495,30,37,382,0,2017
2,4.8,187,151,489,25.799104,-80.261123,9,637495,25,23,399,0,2014
2,4.7,295,237,489,25.798972,-80.260876,9,637495,30,31,280,0,2016
1,5.0,6,5,489,25.750041,-80.208696,9,15475110,100,48,287,0,2018
2,4.81,91,74,489,25.769674,-80.193017,9,7932025,176,33,363,0,2015
2,5.0,1,1,489,25.795008,-80.240193,9,9990258,130,8,99,0,2019
2,4.97,106,93,489,25.799124,-80.261143,9,637495,88,13,291,0,2019
2,5.0,24,18,489,25.794364,-80.238365,9,9990258,134,33,368,0,2017
2,4.8,105,93,489,25.799583,-80.260922,9,637495,80,13,291,0,2019
2,4.95,68,59,489,25.799351,-80.261167,9,637495,35,37,361,2,2019
2,5.0,36,31,199,25.815971,-80.335651,9,12397261,86,13,291,0,2018
2,4.84,78,67,489,25.800107,-80.261204,9,637495,35,37,361,2,2019
2,4.98,90,82,489,25.79937,-80.261924,9,637495,80,3,24,0,2018
2,5.0,16,11,489,25.799404,-80.260676,9,637495,35,37,361,2,2020
2,5.0,9,7,489,25.770908,-80.193962,9,7932025,150,33,363,0,2015
2,5.0,20,18,489,25.799444,-80.260707,9,637495,35,37,361,2,2020
2,4.55,102,91,489,25.799594,-80.260861,9,637495,40,10,191,1,2016
2,5.0,9,7,489,25.799245,-80.260432,9,1506983,30,37,445,0,2020
2,4.86,10,7,489,25.799317,-80.260949,9,1506983,30,37,445,0,2020
2,5.0,14,13,489,25.648368,-80.344742,9,9561728,29,18,28,0,2019
2,5.0,3,2,489,25.799412,-80.261159,9,1506983,32,37,382,0,2019
2,5.0,5,5,489,25.800302,-80.262007,9,1506983,30,37,382,0,2018
2,5.0,4,4,163,25.764095,-80.26244,9,15142865,89,10,73,0,2018
2,4.87,91,77,489,25.799178,-80.261173,9,637495,60,13,138,2,2018
2,5.0,6,4,489,25.798759,-80.260872,9,1506983,30,37,445,0,2020
2,5.0,13,11,489,25.799012,-80.261029,9,637495,62,17,301,1,2020
2,4.75,8,4,489,25.80004,-80.261122,9,1506983,32,37,382,0,2019
2,4.97,38,31,199,25.816298,-80.334477,9,12397261,86,13,291,0,2018
2,5.0,26,23,489,25.770598,-80.19409,9,7932025,150,40,72,0,2016
2,4.84,36,32,489,25.799047,-80.260662,9,637495,30,18,396,0,2019
2,4.75,10,4,489,25.799612,-80.25972,9,1506983,34,37,382,0,2018
2,5.0,9,6,489,25.800376,-80.261582,9,1506983,30,37,445,0,2020
2,4.99,111,94,489,25.793907,-80.23932,9,9990258,160,40,45,0,2014
2,5.0,54,52,489,25.798973,-80.260937,9,637495,30,18,396,0,2019
2,4.88,62,51,489,25.799467,-80.261115,9,637495,30,18,396,0,2019
2,5.0,1,1,489,25.799218,-80.261125,9,1506983,30,37,445,0,2018
2,5.0,6,6,489,25.799426,-80.261173,9,1506983,30,37,445,0,2018
2,5.0,4,3,489,25.800041,-80.261689,9,1506983,32,37,445,0,2017
2,4.72,136,114,489,25.799155,-80.260583,9,637495,110,13,291,0,2019
2,4.89,62,55,489,25.799585,-80.260855,9,637495,30,18,396,0,2019
2,4.77,88,71,489,25.771161,-80.194896,9,7932025,100,8,416,2,2016
2,4.87,61,52,489,25.799286,-80.261178,9,637495,30,18,396,0,2019
2,5.0,39,36,489,25.794201,-80.263922,9,6311629,89,22,452,2,2018
2,5.0,22,22,489,25.750258,-80.199033,9,6277703,98,8,65,0,2017
2,5.0,2,1,489,25.798931,-80.261613,9,1506983,32,37,445,0,2017
2,5.0,18,13,489,25.829639,-80.204832,9,1199274,74,13,291,0,2018
2,5.0,6,6,489,25.80047,-80.261159,9,1506983,30,37,445,0,2020
2,5.0,3,2,489,25.799249,-80.261211,9,1506983,40,37,382,0,2017
2,4.71,180,152,489,25.799009,-80.260717,9,637495,40,17,54,2,2012
2,5.0,21,17,489,25.861382,-80.323812,9,9990258,64,37,293,1,2017
2,5.0,29,26,489,25.800326,-80.260967,9,637495,200,40,15,0,2017
1,5.0,1,1,173,25.589486,-80.314566,9,15454307,176,48,288,2,2016
2,5.0,1,1,489,25.800026,-80.261002,9,1506983,30,36,284,0,2019
2,4.96,34,28,489,25.798962,-80.260533,9,14322809,39,18,226,2,2019
2,5.0,7,4,489,25.799225,-80.2617,9,1506983,35,37,382,0,2017
2,4.6,19,15,489,25.799533,-80.261039,9,637495,40,17,78,0,2020
2,4.8,12,10,489,25.799394,-80.260863,9,1506983,30,37,445,0,2016
3,5.0,77,62,490,25.782402,-80.13476,9,6117367,249,4,485,0,2016
2,5.0,2,1,489,25.799081,-80.261072,9,1506983,46,10,191,1,2016
2,5.0,32,22,489,25.798805,-80.260427,9,14322809,79,33,52,0,2018
2,4.0,5,4,489,25.799625,-80.261442,9,1506983,30,37,445,0,2018
2,3.5,11,6,489,25.799535,-80.259676,9,1506983,34,37,382,0,2019
2,5.0,1,1,489,25.692901,-80.307932,9,15491525,100,13,291,0,2013
2,5.0,3,3,489,25.799402,-80.261152,9,1506983,44,10,191,1,2019
2,5.0,16,12,489,25.798864,-80.261642,9,14322809,69,4,266,0,2017
2,4.88,123,104,489,25.79942,-80.260587,9,637495,54,8,433,2,2018
2,5.0,7,7,489,25.799371,-80.261506,9,1506983,40,50,221,0,2018
2,5.0,16,11,489,25.770759,-80.193665,9,7932025,159,33,46,0,2017
2,5.0,1,1,489,25.806217,-80.187252,9,9236212,149,30,238,2,2017
2,5.0,15,13,489,25.80022,-80.260412,9,637495,192,25,351,2,2020
2,5.0,26,20,489,25.771328,-80.192356,9,7932025,89,8,416,2,2018
2,5.0,40,38,341,25.893332,-80.292179,9,1741222,47,8,65,0,2019
2,5.0,6,3,489,25.799088,-80.26096,9,1506983,40,37,382,0,2019
2,5.0,10,9,489,25.76402,-80.225109,9,13738708,68,33,111,0,2014
2,4.97,41,35,489,25.794187,-80.238339,9,9990258,168,40,45,0,2016
2,5.0,3,3,489,25.799177,-80.261165,9,1506983,40,37,382,0,2019
2,3.25,5,4,489,25.798101,-80.261559,9,1506983,40,37,382,0,2017
2,5.0,45,42,489,25.795094,-80.257231,9,12183248,129,40,45,0,2013
2,5.0,20,20,489,25.805015,-80.188809,9,4781429,230,33,363,0,2015
1,5.0,15,14,490,25.774601,-80.140566,9,681047,138,48,286,0,2019
2,4.0,1,1,489,25.798167,-80.261632,9,1506983,34,36,284,0,2019
2,5.0,4,4,489,25.810929,-80.192298,9,2826885,250,33,20,0,2016
2,5.0,7,7,489,25.808328,-80.191066,9,15519899,42,23,62,0,2015
2,4.98,57,51,489,25.829912,-80.205275,9,1199274,62,4,266,0,2016
2,5.0,3,2,489,25.79917,-80.260927,9,1506983,40,37,445,0,2020
2,5.0,4,4,489,25.693526,-80.307854,9,15491525,94,3,24,0,2016
2,5.0,2,1,489,25.771438,-80.193388,9,7932025,68,20,329,2,2016
2,5.0,43,39,489,25.782873,-80.189905,9,7844220,105,30,330,0,2015
2,4.9,99,87,489,25.75117,-80.215526,9,1539115,108,13,291,0,2018
2,5.0,2,1,489,25.629158,-80.428331,9,12936970,82,37,33,2,2017
2,5.0,26,24,489,25.799125,-80.260598,9,637495,49,17,78,0,2020
2,4.71,20,17,489,25.79922,-80.260562,9,637495,49,17,78,0,2020
2,4.97,71,66,341,25.893271,-80.291758,9,1741222,42,10,73,0,2019
2,4.79,15,14,489,25.763787,-80.190436,9,10446329,50,22,83,2,2015
1,5.0,28,23,489,25.817827,-80.212201,9,3716654,140,48,286,0,2019
1,4.94,19,18,489,25.795767,-80.187651,9,909477,200,48,287,0,2017
2,5.0,57,57,489,25.795017,-80.257596,9,12183248,149,40,45,0,2013
2,4.98,48,46,489,25.794905,-80.257313,9,12183248,149,40,45,0,2013
2,4.87,39,31,489,25.795746,-80.285916,9,8871227,92,26,178,2,2019
2,5.0,7,7,489,25.76525,-80.194298,9,1727218,76,27,84,0,2020
2,4.9,53,49,490,25.790002,-80.140884,9,1554741,90,1,186,0,2017
1,5.0,22,20,744,42.90373,-87.86572,44,2570843,108,48,286,0,2020
0,5.0,1,1,744,42.904767,-87.864591,44,2570843,75,13,143,3,2015
2,4.97,44,39,744,42.903562,-87.865686,44,2570843,85,22,453,2,2018
1,5.0,2,1,499,42.930717,-87.93827,44,11842543,129,48,286,0,2020
1,5.0,6,6,499,43.043725,-87.90462,44,7353721,185,48,286,0,2020
2,4.76,103,89,499,42.960983,-87.910728,44,7786180,52,14,420,2,2015
2,4.91,43,35,824,43.067452,-88.000518,44,279544,56,17,54,2,2012
2,4.79,21,19,686,42.970663,-87.874258,44,11704452,43,23,302,0,2015
2,5.0,19,17,499,43.074256,-87.897548,44,279544,33,17,76,0,2012
2,5.0,34,32,499,43.081816,-88.012066,44,279544,35,17,29,0,2010
3,5.0,12,9,824,43.06631,-87.99938,44,279544,34,49,314,0,2011
2,4.91,109,96,499,43.075473,-87.897849,44,279544,35,17,76,0,2006
3,5.0,16,13,499,43.0826,-88.013534,44,279544,36,49,316,0,2012
2,4.97,41,38,499,43.083106,-88.012424,44,279544,37,17,76,0,2014
2,4.86,25,22,309,43.115237,-87.912296,44,922751,30,49,95,0,2010
3,4.98,47,42,499,43.075693,-87.898463,44,279544,38,49,314,0,2012
2,4.67,4,3,744,42.930292,-87.865978,44,5115264,49,31,280,0,2016
2,5.0,20,15,614,43.080939,-88.22959,44,4073118,42,18,42,0,2008
2,4.96,56,48,614,43.079803,-88.229693,44,4073118,32,17,76,0,2008
3,4.92,39,37,94,43.163658,-87.969825,44,4942084,62,26,55,0,2015
3,4.69,49,42,94,43.163386,-87.970413,44,4942084,47,26,198,0,2010
3,4.92,47,40,94,43.163499,-87.970807,44,4942084,47,26,198,0,2010
2,5.0,6,6,309,43.121207,-87.926239,44,5605121,38,18,123,0,2011
3,4.96,25,24,94,43.163293,-87.96862,44,4942084,49,26,198,0,2010
2,5.0,4,4,94,43.162879,-87.970546,44,4942084,45,11,275,0,2013
2,5.0,2,2,94,43.163534,-87.968756,44,4942084,45,45,486,0,2016
2,5.0,22,17,94,43.163725,-87.968875,44,4942084,47,8,103,0,2013
3,4.87,63,60,94,43.163614,-87.968641,44,4942084,47,26,55,0,2013
3,4.73,60,56,94,43.163533,-87.969172,44,4942084,47,26,55,0,2012
2,4.71,24,21,94,43.163464,-87.970185,44,4942084,39,8,397,0,2017
2,4.63,22,19,94,43.164151,-87.97011,44,4942084,45,8,433,2,2019
2,5.0,19,17,94,43.164752,-87.969407,44,4942084,39,13,150,0,2016
2,4.33,7,6,94,43.163494,-87.969559,44,4942084,47,36,306,2,2017
2,5.0,25,24,94,43.162597,-87.969247,44,4942084,45,37,382,0,2019
2,4.81,24,21,94,43.163563,-87.969207,44,4942084,39,23,399,0,2011
2,4.81,56,47,94,43.16422,-87.968961,44,4942084,39,31,261,0,2014
2,4.86,42,36,94,43.164775,-87.969933,44,4942084,39,31,261,0,2014
2,5.0,2,2,61,41.574787,-90.478647,12,1289245,360,33,168,2,2018
2,5.0,2,2,183,41.547122,-90.593521,12,9583722,66,49,9,2,2020
2,5.0,12,12,183,41.545351,-90.594751,12,9583722,88,49,201,2,2018
2,4.5,4,2,507,30.692244,-88.102063,1,10282498,65,49,148,2,2013
2,5.0,12,11,583,30.290313,-87.594178,1,2414924,212,38,394,0,2017
2,5.0,23,17,583,30.290388,-87.594504,1,2414924,212,38,394,0,2016
2,5.0,4,3,583,30.289978,-87.594625,1,2414924,211,38,394,0,2019
0,5.0,6,2,181,30.606792,-87.897735,1,14733880,133,33,404,4,2015
2,5.0,2,1,583,30.289449,-87.594689,1,2414924,151,22,452,2,2018
2,4.98,66,54,461,43.127707,-89.350595,44,1404003,35,13,160,0,2016
2,4.85,95,72,461,43.128692,-89.350724,44,1404003,29,13,150,0,2013
2,4.98,152,132,461,43.128128,-89.348544,44,1404003,29,17,76,0,2012
2,5.0,3,2,461,43.128399,-89.349523,44,1404003,44,10,110,2,2015
2,5.0,10,7,461,43.035218,-89.422825,44,15214991,50,23,302,0,2017
1,4.9,35,30,688,44.909277,-93.089472,23,9651540,150,48,287,0,2015
2,5.0,61,55,502,44.952128,-93.227287,23,1813178,50,49,333,2,2018
2,5.0,9,7,22,44.739069,-93.200508,23,4990829,74,33,46,0,2016
2,4.93,15,14,102,44.743966,-93.268099,23,8935158,42,22,312,2,2014
1,5.0,9,7,463,45.056615,-92.959264,23,10630565,133,48,287,0,2015
2,5.0,17,16,688,44.918801,-93.189439,23,10906159,119,50,36,2,2018
2,4.96,94,79,213,44.841574,-93.142743,23,2770399,53,14,388,3,2008
1,5.0,48,43,502,45.016966,-93.365575,23,5721385,127,48,286,0,2018
2,4.83,39,30,502,45.031896,-93.393819,23,2981621,51,17,29,0,2017
1,5.0,39,38,127,44.87659,-93.552552,23,8836011,148,48,286,0,2018
2,5.0,2,2,502,44.971158,-93.263655,23,995056,80,4,3,0,2014
2,5.0,4,4,22,44.763619,-93.16845,23,11273950,144,7,130,2,2015
2,4.91,38,32,213,44.843006,-93.143078,23,2770399,69,13,136,2,2012
2,5.0,1,1,502,44.985131,-93.275306,23,15760712,163,25,353,2,2016
1,4.85,82,67,502,45.001835,-93.308011,23,1191077,150,48,287,0,2013
2,4.85,38,34,502,44.986354,-93.27606,23,406236,56,18,377,2,2019
1,5.0,2,2,502,45.017371,-93.36669,23,5721385,159,48,289,2,2020
2,4.88,108,83,502,44.911705,-93.210693,23,1300675,27,49,95,0,2012
2,4.97,79,59,502,44.912248,-93.210502,23,1300675,26,49,95,0,2010
3,5.0,3,3,231,44.879966,-93.362708,23,15131343,37,8,449,0,2013
2,4.63,25,19,502,44.911366,-93.21025,23,1300675,26,49,95,0,2011
2,4.97,43,31,68,44.861664,-93.229242,23,1300675,38,13,132,2,2012
2,4.81,76,58,502,44.911883,-93.209633,23,1300675,29,49,95,0,2011
1,4.94,20,18,638,44.729425,-93.393742,23,8793252,66,8,44,0,2017
2,4.79,138,117,502,44.98787,-93.248541,23,1300675,27,49,95,0,2011
2,4.82,150,104,502,44.911669,-93.210709,23,1300675,27,49,95,0,2013
2,4.85,27,20,502,44.911455,-93.211389,23,1300675,34,23,399,0,2014
1,5.0,42,38,516,45.099011,-93.213008,23,5354320,130,48,286,0,2019
2,5.0,10,7,688,45.004788,-93.104992,23,861318,80,13,152,2,2019
2,4.79,42,29,68,44.860918,-93.230078,23,1300675,35,13,132,2,2011
2,5.0,1,1,502,44.97896,-93.268032,23,15695774,80,25,352,2,2013
2,4.95,31,22,68,44.86089,-93.230035,23,1300675,34,13,132,2,2011
2,4.83,7,6,502,44.947164,-93.348891,23,3502267,40,18,396,0,2017
2,5.0,3,3,502,44.961892,-93.290589,23,15343605,34,17,29,0,2010
2,4.84,120,81,502,44.913647,-93.209828,23,1300675,25,49,478,0,2010
3,4.56,10,9,638,44.729863,-93.3923,23,8793252,55,8,449,0,2017
2,5.0,7,6,231,44.877711,-93.3222,23,11818509,75,26,210,0,2015
2,4.8,114,83,502,44.913011,-93.211431,23,1300675,24,49,95,0,2010
2,5.0,14,11,502,44.936295,-93.209824,23,555204,54,41,2,3,2013
2,5.0,4,3,502,44.911605,-93.209797,23,1300675,26,49,95,0,2013
2,4.79,47,39,502,44.911448,-93.210488,23,1300675,26,49,95,0,2011
2,4.87,105,86,502,44.900514,-93.217314,23,2000159,89,40,308,0,2012
2,5.0,7,5,502,44.977012,-93.261143,23,14653359,71,3,21,0,2017
2,5.0,39,24,728,44.754764,-93.407687,23,2000159,129,40,255,2,2017
2,4.92,54,50,502,44.986137,-93.275873,23,406236,31,17,151,0,2010
2,4.88,13,8,68,44.860465,-93.230439,23,1300675,39,13,132,2,2012
2,4.88,13,8,68,44.861406,-93.229668,23,1300675,39,13,132,2,2012
2,5.0,24,20,502,44.911871,-93.211743,23,1300675,26,49,95,0,2010
2,4.84,47,32,502,44.911893,-93.211913,23,1300675,26,49,95,0,2010
2,5.0,10,6,68,44.860799,-93.228658,23,1300675,35,13,132,2,2010
2,4.78,28,23,502,44.912214,-93.211376,23,1300675,20,49,478,0,2012
2,4.67,21,15,68,44.861986,-93.229872,23,1300675,29,13,132,2,2011
2,4.93,134,120,688,44.914897,-93.147012,23,2245898,42,8,215,0,2016
2,4.92,16,13,502,44.912376,-93.2107,23,1300675,25,49,478,0,2012
2,4.71,19,14,68,44.860694,-93.229906,23,1300675,29,13,132,2,2010
2,5.0,3,3,502,45.018383,-93.366639,23,5721385,65,13,142,3,2019
2,4.89,87,56,68,44.861599,-93.230311,23,1300675,35,13,132,2,2011
2,5.0,5,3,502,44.947048,-93.35089,23,3502267,39,10,191,1,2008
2,4.68,44,28,68,44.861897,-93.229714,23,1300675,35,13,132,2,2011
2,5.0,9,6,502,44.912666,-93.211608,23,1300675,25,49,478,0,2010
2,4.71,172,133,502,44.91157,-93.211449,23,1300675,24,49,95,0,2010
2,4.94,107,94,502,44.926634,-93.26333,23,5323095,26,17,76,0,2012
3,5.0,1,1,502,44.94844,-93.348497,23,3502267,31,49,314,0,2010
2,4.93,14,14,127,44.87588,-93.526802,23,10170269,59,13,132,2,2015
2,4.96,107,83,502,44.912232,-93.210515,23,1300675,26,49,95,0,2010
2,4.86,58,42,502,44.912738,-93.210829,23,1300675,25,49,478,0,2012
2,4.87,55,38,502,44.912454,-93.211155,23,1300675,25,49,478,0,2010
2,4.97,37,32,502,44.936454,-93.208726,23,555204,34,49,314,0,2012
2,4.33,6,6,502,44.91279,-93.211448,23,1300675,21,49,95,0,2009
2,4.78,41,27,68,44.861638,-93.229099,23,1300675,39,10,191,1,2011
2,4.77,43,31,68,44.861656,-93.230291,23,1300675,29,13,132,2,2010
2,4.56,20,16,356,44.968201,-93.40572,23,9042168,65,18,182,0,2015
2,5.0,7,6,688,44.91439,-93.148056,23,2245898,60,49,415,3,2017
2,4.97,44,36,688,44.915447,-93.146809,23,2245898,43,18,396,0,2012
2,5.0,10,8,502,44.911254,-93.211513,23,1300675,22,49,478,0,2008
2,4.9,15,10,502,44.912337,-93.210672,23,1300675,25,49,478,0,2012
2,5.0,6,3,502,44.912026,-93.20977,23,1300675,20,49,478,0,2008
2,4.74,94,72,502,44.912341,-93.210849,23,1300675,24,49,478,0,2012
2,4.88,24,17,502,44.912047,-93.210761,23,1300675,25,49,478,0,2007
2,5.0,12,11,127,44.875205,-93.526231,23,10170269,48,13,160,0,2015
2,4.97,43,36,502,45.018288,-93.365747,23,5721385,61,4,467,2,2013
2,4.33,12,6,502,44.912617,-93.211649,23,1300675,25,49,478,0,2012
1,5.0,3,1,502,44.935511,-93.209513,23,555204,55,37,236,0,2015
2,4.93,16,14,862,44.939832,-92.928447,23,8214321,42,37,32,0,2016
2,4.59,26,17,68,44.861926,-93.229395,23,1300675,39,10,191,1,2011
2,4.5,10,8,68,44.861882,-93.23038,23,1300675,39,10,191,1,2013
2,5.0,78,67,688,44.915087,-93.146389,23,2245898,77,8,416,2,2008
2,5.0,52,39,502,44.80346,-93.347278,23,245088,70,14,481,2,2002
2,4.92,45,36,728,44.755494,-93.406068,23,2000159,69,40,45,0,2009
2,4.95,149,125,688,44.914918,-93.147582,23,2245898,39,13,132,2,2010
2,4.88,57,48,688,44.915407,-93.146872,23,2245898,44,13,120,2,2010
2,4.46,36,26,502,44.912167,-93.210724,23,1300675,25,49,478,0,2007
2,4.5,17,10,68,44.861487,-93.230285,23,1300675,39,10,191,1,2011
2,5.0,7,6,769,45.043334,-92.82499,23,72178,70,13,138,2,2016
2,4.43,11,7,688,44.967689,-93.143848,23,3928207,74,17,301,1,2019
2,5.0,2,2,441,45.03091,-93.091978,23,14647957,66,29,80,0,2018
2,5.0,7,7,630,44.995135,-93.499125,23,5935896,35,31,280,0,2014
2,4.98,126,107,688,44.914935,-93.146533,23,2245898,42,13,132,2,2015
2,4.33,26,15,68,44.86101,-93.230265,23,1300675,35,10,191,1,2012
2,4.81,23,21,502,45.018021,-93.367854,23,5721385,50,3,322,2,2010
2,4.83,119,87,502,44.937376,-93.209554,23,555204,28,39,447,0,2009
2,4.67,12,12,502,44.986137,-93.275981,23,406236,61,18,442,0,2019
2,5.0,45,42,769,45.042683,-92.82592,23,72178,64,13,142,3,2015
2,4.83,51,46,502,44.869992,-93.260587,23,7364245,38,50,221,0,2015
2,4.9,66,48,502,44.901966,-93.217718,23,2000159,49,4,482,0,2006
2,4.86,83,66,502,44.90109,-93.21809,23,2000159,49,33,369,0,2007
2,4.92,126,109,502,44.95668,-93.256131,23,2000159,45,33,46,0,2010
2,4.94,49,16,502,44.902039,-93.217216,23,2000159,42,3,412,0,2010
2,4.6,14,10,502,44.956561,-93.256846,23,2447871,45,10,191,1,2011
2,4.89,134,119,502,44.901406,-93.217957,23,2000159,39,33,240,2,2011
2,4.71,9,7,688,44.955346,-93.050117,23,5477948,35,8,103,0,2013
2,4.5,53,44,502,44.901038,-93.218679,23,2000159,42,3,22,0,2011
2,4.97,73,62,769,45.043566,-92.82658,23,72178,25,13,154,0,2015
2,5.0,16,14,769,45.043417,-92.825209,23,72178,25,13,154,0,2016
2,4.76,83,74,502,44.901869,-93.217509,23,2000159,32,4,274,0,2007
2,4.92,22,13,769,45.043692,-92.826449,23,72178,25,13,154,0,2016
2,4.85,158,131,502,44.900762,-93.218263,23,2000159,32,4,468,2,2008
2,4.84,138,111,502,44.957948,-93.297377,23,1300675,27,49,95,0,2012
2,4.75,131,106,502,44.901062,-93.218505,23,2000159,29,33,46,0,2007
2,4.89,51,35,502,44.95748,-93.298526,23,1300675,27,49,95,0,2012
2,4.69,44,26,502,44.958808,-93.298285,23,1300675,27,49,95,0,2012
2,4.76,117,84,502,44.987502,-93.247582,23,1300675,27,49,95,0,2012
2,4.79,140,125,502,44.900905,-93.219124,23,2000159,29,3,16,0,2007
2,4.79,136,108,502,44.987744,-93.22893,23,1300675,26,49,95,0,2012
2,4.86,62,51,502,44.900895,-93.219329,23,2000159,25,52,484,0,2014
2,5.0,59,54,488,29.97545,-90.143291,18,3088902,189,8,99,0,2016
2,4.96,31,28,488,29.974464,-90.141666,18,3088902,155,30,184,0,2016
2,4.99,87,73,537,29.927578,-90.115164,18,3279634,129,3,319,2,2018
2,5.0,19,13,488,29.974662,-90.143144,18,3088902,97,33,46,0,2017
2,5.0,120,95,537,29.927941,-90.115705,18,3279634,129,3,371,0,2018
2,5.0,53,48,488,29.974871,-90.144115,18,3088902,95,4,3,0,2019
2,5.0,10,8,537,29.93437,-90.066044,18,9721395,250,38,394,0,2015
2,5.0,25,17,488,30.018732,-90.153128,18,8769613,139,8,416,2,2015
1,5.0,5,3,168,30.440424,-90.137501,18,8417880,166,48,286,0,2018
0,5.0,19,12,488,30.018063,-90.152864,18,8769613,109,33,111,0,2012
2,4.97,70,64,537,29.943156,-90.106005,18,7811941,68,23,398,2,2017
2,5.0,47,44,537,29.955993,-90.135104,18,7483543,127,4,266,0,2014
2,4.72,171,114,488,29.974731,-90.160474,18,198464,49,22,75,2,2015
2,4.75,150,102,488,29.973426,-90.161158,18,198464,38,49,478,0,2014
2,4.6,57,43,488,29.975665,-90.160072,18,198464,36,18,396,0,2015
2,4.88,60,33,488,29.974216,-90.161506,18,198464,42,45,491,0,2008
2,5.0,4,3,488,30.011699,-90.221323,18,1325229,215,26,337,0,2015
3,4.9,149,104,488,29.973901,-90.161561,18,198464,34,13,49,0,2013
3,4.67,33,21,488,29.975135,-90.159716,18,198464,29,17,218,0,2010
2,4.79,25,19,488,29.974671,-90.160756,18,198464,44,23,157,0,2017
2,4.77,129,90,488,29.973531,-90.16066,18,198464,38,36,284,0,2014
2,4.95,27,19,488,29.975245,-90.161089,18,198464,34,23,358,0,2016
2,4.78,76,51,488,29.975063,-90.160882,18,198464,32,37,445,0,2016
2,5.0,29,20,488,29.997968,-90.131747,18,903730,86,7,56,0,2017
2,3.0,3,2,537,29.944963,-90.04118,18,15077431,61,13,138,2,2015
2,4.7,11,10,392,30.017593,-90.229899,18,5579421,130,49,387,1,2016
2,4.74,49,35,488,29.973968,-90.162225,18,198464,29,37,445,0,2013
2,4.83,46,36,488,29.975182,-90.162255,18,198464,30,36,284,0,2015
2,5.0,65,58,537,29.940876,-90.105662,18,7811941,65,23,398,2,2019
2,5.0,6,4,46,30.348229,-90.937128,18,11183193,300,25,351,2,2019
2,4.86,347,243,537,29.967128,-90.060324,18,1803853,58,11,275,0,2016
2,5.0,20,14,537,30.056034,-89.958054,18,10059762,39,18,28,0,2014
2,5.0,5,3,537,30.055039,-89.959589,18,10059762,29,37,445,0,2014
2,4.94,193,159,5,37.778618,-122.288802,4,2192096,51,49,47,2,2018
3,5.0,2,2,238,37.979451,-122.297181,4,7257619,48,13,161,0,2020
2,5.0,17,10,5,37.779263,-122.289525,4,2192096,72,49,387,1,2019
2,4.79,27,24,5,37.778535,-122.289366,4,2192096,72,49,387,1,2019
2,4.9,87,62,5,37.778489,-122.288281,4,2192096,48,49,47,0,2019
3,5.0,14,12,5,37.778748,-122.287848,4,11493013,48,49,314,0,2018
2,4.96,27,25,5,37.778496,-122.287175,4,2625433,73,49,387,1,2019
2,5.0,45,38,5,37.778676,-122.287916,4,11493013,50,29,200,0,2019
2,4.97,44,38,5,37.778708,-122.288986,4,2192096,75,51,460,2,2019
2,4.88,18,17,572,37.762072,-122.16363,4,14352614,51,4,455,2,2014
3,5.0,1,1,5,37.779051,-122.287046,4,2625433,68,49,202,2,2020
2,5.0,8,8,238,37.949462,-122.267946,4,12941913,148,40,308,0,2014
2,4.6,7,5,572,37.783123,-122.24152,4,2537707,74,7,474,2,2017
2,5.0,16,12,238,37.949229,-122.267431,4,12941913,150,8,65,0,2017
1,5.0,12,11,572,37.792562,-122.271043,4,11583588,98,48,286,0,2018
2,4.95,25,21,572,37.815856,-122.278389,4,2280266,90,4,262,0,2016
1,5.0,2,1,628,37.689866,-121.883479,4,481319,96,48,286,0,2020
2,4.95,26,21,59,37.867969,-122.286731,4,5827699,79,13,291,0,2018
2,4.82,30,28,117,37.696147,-122.077463,4,9006040,75,0,243,2,2018
2,4.84,101,91,333,37.634731,-122.054562,4,4479256,50,4,266,0,2008
2,4.94,107,85,235,37.916399,-122.306848,4,957100,59,8,65,0,2013
1,4.89,19,18,247,37.843252,-122.295601,4,791289,99,48,286,0,2018
2,5.0,59,55,5,37.76886,-122.244808,4,339119,99,46,451,0,2018
1,4.94,253,228,696,37.766134,-122.4022,4,124207,89,48,286,0,2018
2,4.98,160,124,572,37.816962,-122.278113,4,2280266,83,22,452,2,2015
2,5.0,11,11,699,37.699495,-122.140988,4,10334034,82,22,452,2,2017
2,4.98,70,52,235,37.916728,-122.307175,4,957100,69,13,291,0,2014
2,5.0,9,8,117,37.697469,-122.074344,4,14381533,297,10,74,0,2019
2,4.94,127,107,572,37.816528,-122.279733,4,2280266,99,4,482,0,2011
2,4.97,36,30,247,37.838033,-122.304398,4,2485941,159,40,255,2,2015
2,5.0,9,9,117,37.71862,-122.025355,4,225344,99,3,374,2,2019
1,5.0,24,23,207,37.717681,-121.842467,4,6181985,120,48,286,0,2018
2,5.0,8,7,696,37.787712,-122.392408,4,2485941,149,4,471,2,2017
2,5.0,6,5,333,37.685395,-122.070415,4,8577793,170,3,19,0,2019
2,4.97,97,78,572,37.816516,-122.279058,4,2280266,67,4,482,0,2009
2,5.0,19,18,628,37.681271,-121.883906,4,7387262,150,40,71,2,2014
2,4.96,105,95,235,37.915268,-122.307908,4,957100,99,17,313,2,2017
